time_s,JR_mean_T_K,JR_max_T_K,JR_probe_centerline_T_K,JR_probe_radial_edge_T_K,JR_probe_axial_bottom_T_K,JR_probe_axial_top_T_K,Can_mean_T_K,Can_wall_probe_T_K,top_end_T_K,bottom_end_T_K,total_stored_energy_J_rel_t0,total_boundary_heat_loss_J_cumulative,wallheatflux_raw_W_DIAGNOSTIC_ONLY
179.35,302.633395,302.885024,302.75906,302.63793,302.26297,302.87696,302.534779,302.63005,299.27081,302.21564,276.282032930211,48.43783206978895,-3.374512886
179.4,302.63306,302.88468,302.75871,302.6376,302.26265,302.87662,302.53445,302.62971,299.27076,302.21532,276.26129321576104,48.45857178423893,-3.3742618099999997
179.45,302.632725,302.884337,302.75836,302.63726,302.26233,302.87628,302.534122,302.62937,299.27071,302.21501,276.24055457323107,48.479310426768905,-3.3740107520000002
179.5,302.63239,302.883993,302.75802,302.63693,302.26202,302.87594,302.533794,302.62904,299.27066,302.21469,276.219817880831,48.50004711916898,-3.37375971
179.55,302.632056,302.883649,302.75767,302.63659,302.2617,302.87559,302.533466,302.6287,299.27061,302.21438,276.199082431949,48.52078256805095,-3.373508686
179.6,302.631721,302.883306,302.75733,302.63626,302.26138,302.87525,302.533138,302.62837,299.27057,302.21407,276.17834848105707,48.5415165189429,-3.373257669
179.65,302.631386,302.882962,302.75698,302.63592,302.26106,302.87491,302.532809,302.62803,299.27052,302.21375,276.15761606869705,48.56224893130292,-3.37300668
179.7,302.631051,302.882619,302.75664,302.63558,302.26075,302.87457,302.532481,302.6277,299.27047,302.21344,276.13688532592505,48.58297967407492,-3.372755697
179.75,302.630716,302.882275,302.75629,302.63525,302.26043,302.87423,302.532153,302.62736,299.27042,302.21313,276.11615600114305,48.603708998856916,-3.3725047420000003
179.8,302.630382,302.881932,302.75595,302.63491,302.26011,302.87389,302.531825,302.62703,299.27037,302.21282,276.09542820042105,48.624436799578916,-3.372253794
179.85,302.630047,302.881588,302.7556,302.63458,302.2598,302.87355,302.531497,302.62669,299.27032,302.2125,276.0747018176891,48.64516318231085,-3.372002864
179.9,302.629712,302.881245,302.75526,302.63424,302.25948,302.8732,302.531169,302.62636,299.27027,302.21219,276.053977104545,48.665887895454944,-3.3717519609999997
179.95,302.629378,302.880901,302.75491,302.6339,302.25916,302.87286,302.530841,302.62602,299.27022,302.21188,276.03325400993305,48.686610990066924,-3.371501065
180.0,302.629043,302.880558,302.75457,302.63357,302.25885,302.87252,302.530513,302.62569,299.27017,302.21156,276.0125322533111,48.70733274668885,-3.371250186
180.05,302.628709,302.880214,302.75422,302.63323,302.25853,302.87218,302.530185,302.62535,299.27013,302.21125,275.9918118202071,48.72805317979288,-3.3709993249999997
180.1,302.628374,302.879871,302.75388,302.6329,302.25821,302.87184,302.529857,302.62502,299.27008,302.21094,275.97109335170506,48.748771648294905,-3.370748481
180.15,302.62804,302.879527,302.75353,302.63256,302.2579,302.8715,302.52953,302.62468,299.27003,302.21062,275.95037595512304,48.769489044876934,-3.3704976550000003
180.2,302.627705,302.879184,302.75319,302.63223,302.25758,302.87116,302.529202,302.62435,299.26998,302.21031,275.9296605086711,48.79020449132889,-3.370246835
180.25,302.627371,302.878841,302.75285,302.63189,302.25726,302.87081,302.528874,302.62401,299.26993,302.21,275.90894611966706,48.810918880332906,-3.369996044
180.3,302.627036,302.878497,302.7525,302.63156,302.25695,302.87047,302.528546,302.62368,299.26988,302.20968,275.88823361526505,48.83163138473492,-3.3697452589999997
180.35,302.626702,302.878154,302.75216,302.63122,302.25663,302.87013,302.528218,302.62334,299.26983,302.20937,275.8675225288531,48.85234247114687,-3.369494502
180.4,302.626367,302.87781,302.75181,302.63088,302.25631,302.86979,302.527891,302.62301,299.26978,302.20906,275.8468127804311,48.873052219568876,-3.369243752
180.45,302.626033,302.877467,302.75147,302.63055,302.256,302.86945,302.527563,302.62267,299.26973,302.20875,275.82610463606903,48.89376036393094,-3.36899303
180.5,302.625699,302.877124,302.75112,302.63021,302.25568,302.86911,302.527235,302.62234,299.26968,302.20843,275.80539817576704,48.91446682423293,-3.368742315
180.55,302.625364,302.87678,302.75078,302.62988,302.25536,302.86877,302.526908,302.622,299.26963,302.20812,275.7846930534551,48.93517194654487,-3.3684916169999997
180.6,302.62503,302.876437,302.75043,302.62954,302.25505,302.86843,302.52658,302.62167,299.26958,302.20781,275.763989629675,48.955875370324975,-3.368240937
180.65,302.624696,302.876094,302.75009,302.62921,302.25473,302.86808,302.526252,302.62133,299.26953,302.2075,275.74328752941307,48.9765774705869,-3.3679902740000003
180.7,302.624361,302.875751,302.74974,302.62887,302.25442,302.86774,302.525925,302.621,299.26948,302.20718,275.722587047683,48.99727795231695,-3.3677396290000003
180.75,302.624027,302.875407,302.7494,302.62854,302.2541,302.8674,302.525597,302.62066,299.26943,302.20687,275.7018882355411,49.017976764458865,-3.3674890009999996
180.8,302.623693,302.875064,302.74905,302.6282,302.25378,302.86706,302.52527,302.62033,299.26938,302.20656,275.68119069586106,49.03867430413891,-3.3672383810000004
180.85,302.623359,302.874721,302.74871,302.62787,302.25347,302.86672,302.524942,302.61999,299.26933,302.20625,275.6604946686431,49.05937033135689,-3.366987788
180.9,302.623025,302.874378,302.74837,302.62753,302.25315,302.86638,302.524615,302.61966,299.26928,302.20593,275.63980015101305,49.08006484898692,-3.366737212
180.95,302.622691,302.874035,302.74802,302.6272,302.25284,302.86604,302.524287,302.61933,299.26923,302.20562,275.6191074119151,49.10075758808489,-3.366486644
181.0,302.622356,302.873691,302.74768,302.62686,302.25252,302.8657,302.52396,302.61899,299.26918,302.20531,275.59841591633506,49.12144908366491,-3.366236093
181.05,302.622022,302.873348,302.74733,302.62653,302.2522,302.86535,302.523632,302.61866,299.26913,302.205,275.5777261192871,49.14213888071288,-3.3659855700000003
181.1,302.621688,302.873005,302.74699,302.62619,302.25189,302.86501,302.523305,302.61832,299.26908,302.20468,275.55703767470106,49.162827325298906,-3.365735054
181.15,302.621354,302.872662,302.74664,302.62586,302.25157,302.86467,302.522978,302.61799,299.26903,302.20437,275.53635081970305,49.183514180296925,-3.3654845559999997
181.2,302.62102,302.872319,302.7463,302.62552,302.25126,302.86433,302.52265,302.61765,299.26898,302.20406,275.5156653971671,49.20419960283289,-3.365234075
181.25,302.620686,302.871976,302.74596,302.62519,302.25094,302.86399,302.522323,302.61732,299.26893,302.20375,275.494981578691,49.22488342130896,-3.364983612
181.3,302.620352,302.871633,302.74561,302.62485,302.25062,302.86365,302.521996,302.61698,299.26887,302.20344,275.4742994587471,49.24556554125286,-3.364733166
181.35,302.620019,302.87129,302.74527,302.62452,302.25031,302.86331,302.521668,302.61665,299.26882,302.20312,275.4536184107231,49.266246589276875,-3.364482728
181.4,302.619685,302.870947,302.74492,302.62418,302.24999,302.86297,302.521341,302.61632,299.26877,302.20281,275.432939232829,49.28692576717094,-3.364232317
181.45,302.619351,302.870604,302.74458,302.62385,302.24968,302.86263,302.521014,302.61598,299.26872,302.2025,275.412261472925,49.307603527074946,-3.363981924
181.5,302.619017,302.87026,302.74424,302.62351,302.24936,302.86228,302.520687,302.61565,299.26867,302.20219,275.391585331553,49.32827966844695,-3.363731538
181.55,302.618683,302.869917,302.74389,302.62318,302.24905,302.86194,302.52036,302.61531,299.26862,302.20187,275.37091052817107,49.348954471828904,-3.36348117
181.6,302.618349,302.869574,302.74355,302.62284,302.24873,302.8616,302.520032,302.61498,299.26857,302.20156,275.35023742332106,49.36962757667891,-3.363230829
181.65,302.618016,302.869232,302.7432,302.62251,302.24841,302.86126,302.519705,302.61464,299.26852,302.20125,275.32956565646106,49.39029934353891,-3.362980496
181.7,302.617682,302.868889,302.74286,302.62217,302.2481,302.86092,302.519378,302.61431,299.26847,302.20094,275.30889549366105,49.410969506338915,-3.362730181
181.75,302.617348,302.868546,302.74252,302.62184,302.24778,302.86058,302.519051,302.61398,299.26841,302.20063,275.28822676332305,49.43163823667692,-3.3624798830000002
181.8,302.617014,302.868203,302.74217,302.6215,302.24747,302.86024,302.518724,302.61364,299.26836,302.20032,275.26755963704505,49.45230536295492,-3.3622296019999998
181.85,302.616681,302.86786,302.74183,302.62117,302.24715,302.8599,302.518397,302.61331,299.26831,302.2,275.246893928757,49.472971071242966,-3.36197934
181.9,302.616347,302.867517,302.74148,302.62083,302.24684,302.85956,302.51807,302.61297,299.26826,302.19969,275.22622977347305,49.49363522652692,-3.3617290939999998
181.95,302.616013,302.867174,302.74114,302.6205,302.24652,302.85922,302.517743,302.61264,299.26821,302.19938,275.20556710170706,49.51429789829291,-3.361478857
182.0,302.61568,302.866831,302.7408,302.62016,302.24621,302.85887,302.517416,302.6123,299.26816,302.19907,275.18490596847306,49.53495903152691,-3.361228647
182.05,302.615346,302.866488,302.74045,302.61983,302.24589,302.85853,302.517089,302.61197,299.2681,302.19876,275.16424653377106,49.55561846622891,-3.3609784439999997
182.1,302.615013,302.866145,302.74011,302.61949,302.24558,302.85819,302.516763,302.61164,299.26805,302.19845,275.14358843705907,49.576276562940905,-3.360728269
182.15,302.614679,302.865802,302.73977,302.61916,302.24526,302.85785,302.516436,302.6113,299.268,302.19813,275.122932024407,49.59693297559295,-3.360478102
182.2,302.614346,302.86546,302.73942,302.61882,302.24495,302.85751,302.516109,302.61097,299.26795,302.19782,275.1022769642171,49.61758803578289,-3.360227953
182.25,302.614012,302.865117,302.73908,302.61849,302.24463,302.85717,302.515782,302.61064,299.2679,302.19751,275.0816232564891,49.63824174351089,-3.359977821
182.3,302.613679,302.864774,302.73873,302.61816,302.24432,302.85683,302.515455,302.6103,299.26784,302.1972,275.0609712328211,49.65889376717888,-3.359727706
182.35,302.613346,302.864431,302.73839,302.61782,302.244,302.85649,302.515129,302.60997,299.26779,302.19689,275.0403208276851,49.67954417231488,-3.359477609
182.4,302.613012,302.864089,302.73805,302.61749,302.24369,302.85615,302.514802,302.60963,299.26774,302.19658,275.01967176053904,49.70019323946093,-3.35922753
182.45,302.612679,302.863746,302.7377,302.61715,302.24337,302.85581,302.514475,302.6093,299.26769,302.19626,274.99902439192505,49.72084060807492,-3.358977469
182.5,302.612345,302.863403,302.73736,302.61682,302.24306,302.85547,302.514148,302.60897,299.26764,302.19595,274.9783783613011,49.74148663869886,-3.358727415
182.55,302.612012,302.86306,302.73702,302.61648,302.24274,302.85513,302.513822,302.60863,299.26758,302.19564,274.95773402920906,49.762130970790906,-3.358477389
182.6,302.611679,302.862718,302.73667,302.61615,302.24243,302.85478,302.513495,302.6083,299.26753,302.19533,274.93709104957907,49.7827739504209,-3.3582273710000003
182.65,302.611346,302.862375,302.73633,302.61582,302.24211,302.85444,302.513169,302.60796,299.26748,302.19502,274.9164496740091,49.8034153259909,-3.3579773800000003
182.7,302.611012,302.862032,302.73599,302.61548,302.2418,302.8541,302.512842,302.60763,299.26743,302.19471,274.8958099169711,49.824055083028895,-3.357727397
182.75,302.610679,302.86169,302.73564,302.61515,302.24148,302.85376,302.512516,302.6073,299.26737,302.1944,274.8751713263251,49.8446936736749,-3.357477432
182.8,302.610346,302.861347,302.7353,302.61481,302.24117,302.85342,302.512189,302.60696,299.26732,302.19409,274.8545346058091,49.86533039419089,-3.357227484
182.85,302.610013,302.861004,302.73496,302.61448,302.24085,302.85308,302.511863,302.60663,299.26727,302.19377,274.8338993177551,49.88596568224489,-3.356977554
182.9,302.60968,302.860662,302.73461,302.61414,302.24054,302.85274,302.511536,302.6063,299.26721,302.19346,274.813265382163,49.906599617836946,-3.356727642
182.95,302.609347,302.860319,302.73427,302.61381,302.24022,302.8524,302.51121,302.60596,299.26716,302.19315,274.7926330506311,49.92723194936889,-3.356477747
183.0,302.609013,302.859977,302.73393,302.61348,302.23991,302.85206,302.510883,302.60563,299.26711,302.19284,274.77200241763103,49.94786258236894,-3.35622786
183.05,302.60868,302.859634,302.73358,302.61314,302.23959,302.85172,302.510557,302.6053,299.26706,302.19253,274.751373137093,49.968491862906944,-3.355978001
183.1,302.608347,302.859291,302.73324,302.61281,302.23928,302.85138,302.51023,302.60496,299.267,302.19222,274.730745194545,49.98911980545495,-3.35572815
183.15,302.608014,302.858949,302.7329,302.61247,302.23896,302.85104,302.509904,302.60463,299.26695,302.19191,274.710118965001,50.009746034998955,-3.3554783259999996
183.2,302.607681,302.858606,302.73255,302.61214,302.23865,302.8507,302.509578,302.6043,299.2669,302.1916,274.68949433951707,50.0303706604829,-3.355228511
183.25,302.607348,302.858264,302.73221,302.61181,302.23833,302.85036,302.509251,302.60396,299.26684,302.19129,274.66887106649506,50.05099393350491,-3.354978712
183.3,302.607016,302.857921,302.73187,302.61147,302.23802,302.85001,302.508925,302.60363,299.26679,302.19098,274.64824921146305,50.07161578853692,-3.354728932
183.35,302.606683,302.857579,302.73153,302.61114,302.23771,302.84967,302.508599,302.6033,299.26674,302.19067,274.6276289894351,50.092236010564875,-3.3544791700000003
183.4,302.60635,302.857236,302.73118,302.6108,302.23739,302.84933,302.508273,302.60296,299.26668,302.19036,274.60701045146703,50.11285454853294,-3.354229425
183.45,302.606017,302.856894,302.73084,302.61047,302.23708,302.84899,302.507947,302.60263,299.26663,302.19004,274.5863931859611,50.1334718140389,-3.3539796980000003
183.5,302.605684,302.856552,302.7305,302.61014,302.23676,302.84865,302.50762,302.6023,299.26658,302.18973,274.56577769898706,50.15408730101291,-3.353729979
183.55,302.605351,302.856209,302.73015,302.6098,302.23645,302.84831,302.507294,302.60196,299.26652,302.18942,274.54516347000305,50.17470152999692,-3.353480287
183.6,302.605019,302.855867,302.72981,302.60947,302.23613,302.84797,302.506968,302.60163,299.26647,302.18911,274.524550687953,50.195314312046946,-3.353230613
183.65,302.604686,302.855524,302.72947,302.60914,302.23582,302.84763,302.506642,302.6013,299.26642,302.1888,274.50393977603306,50.215925223966906,-3.352980948
183.7,302.604353,302.855182,302.72912,302.6088,302.23551,302.84729,302.506316,302.60096,299.26636,302.18849,274.48333004497704,50.23653495502293,-3.3527313000000003
183.75,302.60402,302.85484,302.72878,302.60847,302.23519,302.84695,302.50599,302.60063,299.26631,302.18818,274.46272191798107,50.2571430820189,-3.352481669
183.8,302.603688,302.854497,302.72844,302.60813,302.23488,302.84661,302.505664,302.6003,299.26625,302.18787,274.44211540951704,50.27774959048293,-3.352232057
183.85,302.603355,302.854155,302.7281,302.6078,302.23456,302.84627,302.505338,302.59996,299.2662,302.18756,274.4215103335151,50.2983546664849,-3.351982462
183.9,302.603022,302.853813,302.72775,302.60747,302.23425,302.84593,302.505012,302.59963,299.26615,302.18725,274.40090687604504,50.31895812395493,-3.3517328859999997
183.95,302.60269,302.85347,302.72741,302.60713,302.23394,302.84559,302.504686,302.5993,299.26609,302.18694,274.380304771037,50.33956022896297,-3.351483327
184.0,302.602357,302.853128,302.72707,302.6068,302.23362,302.84525,302.50436,302.59897,299.26604,302.18663,274.3597043645611,50.36016063543889,-3.351233786
184.05,302.602025,302.852786,302.72673,302.60647,302.23331,302.84491,302.504034,302.59863,299.26598,302.18632,274.33910529607505,50.38075970392492,-3.350984253
184.1,302.601692,302.852444,302.72638,302.60613,302.23299,302.84457,302.503708,302.5983,299.26593,302.18601,274.31850759452306,50.401357405476915,-3.350734747
184.15,302.60136,302.852101,302.72604,302.6058,302.23268,302.84423,302.503383,302.59797,299.26588,302.1857,274.29791185757307,50.4219531424269,-3.3504852499999997
184.2,302.601027,302.851759,302.7257,302.60547,302.23237,302.84389,302.503057,302.59763,299.26582,302.18539,274.2773171925431,50.44254780745689,-3.35023577
184.25,302.600695,302.851417,302.72536,302.60513,302.23205,302.84355,302.502731,302.5973,299.26577,302.18508,274.2567241605171,50.46314083948289,-3.349986308
184.3,302.600362,302.851075,302.72501,302.6048,302.23174,302.84321,302.502405,302.59697,299.26571,302.18477,274.2361328270231,50.483732172976886,-3.349736865
184.35,302.60003,302.850733,302.72467,302.60447,302.23143,302.84286,302.50208,302.59664,299.26566,302.18446,274.2155428315191,50.50432216848088,-3.349487439
184.4,302.599698,302.85039,302.72433,302.60413,302.23111,302.84252,302.501754,302.5963,299.2656,302.18415,274.1949544690191,50.52491053098089,-3.3492380309999996
184.45,302.599365,302.850048,302.72399,302.6038,302.2308,302.84218,302.501428,302.59597,299.26555,302.18384,274.174367538981,50.545497461018954,-3.34898864
