time_s,t_eff_k,q_raw_w
105.6,298.109,0.0
105.7,298.109,0.0
105.8,298.109,0.0
105.9,298.109,0.0
106.0,298.109,0.0
106.1,298.109,0.0
106.2,298.109,0.0
106.3,298.109,0.0
106.4,298.109,0.0
106.5,298.109,0.0
106.6,298.109,0.0
106.7,298.109,0.0
106.8,298.109,0.0
106.9,298.109,0.0
107.0,298.109,0.0
107.1,298.109,0.0
107.2,298.109,0.0
107.3,298.109,0.0
107.4,298.109,0.0
107.5,298.109,0.0
107.6,298.109,0.0
107.7,298.109,0.0
107.8,298.109,0.0
107.9,298.109,0.0
108.0,298.109,0.0
108.1,298.109,0.0
108.2,298.109,0.0
108.3,298.109,0.0
108.4,298.109,0.0
108.5,298.109,0.0
108.6,298.109,0.0
108.7,298.109,0.0
108.8,298.109,0.0
108.9,298.109,0.0
109.0,298.109,0.0
109.1,298.109,0.0
109.2,298.109,0.0
109.3,298.109,0.0
109.4,298.109,0.0
109.5,298.109,0.0
109.6,298.109,0.0
109.7,298.109,0.0
109.8,298.109,0.0
109.9,298.109,0.0
110.0,298.109,0.0
110.1,298.109,0.0
110.2,298.109,0.0
110.3,298.109,0.0
110.4,298.109,0.0
110.5,298.109,0.0
110.6,298.109,0.0
110.7,298.109,0.0
110.8,298.109,0.0
110.9,298.109,0.0
111.0,298.109,0.0
111.1,298.109,0.0
111.2,298.109,0.0
111.3,298.109,0.0
111.4,298.109,0.0
111.5,298.109,0.0
111.6,298.109,0.0
111.7,298.109,0.0
111.8,298.109,0.0
111.9,298.109,0.0
112.0,298.109,0.0
112.1,298.109,0.0
112.2,298.109,0.0
112.3,298.109,0.0
112.4,298.109,0.0
112.5,298.109,0.0
112.6,298.109,0.0
112.7,298.109,0.0
112.8,298.109,0.0
112.9,298.109,0.0
113.0,298.109,0.0
113.1,298.109,0.0
113.2,298.109,0.0
113.3,298.109,0.0
113.4,298.109,0.0
113.5,298.109,0.0
113.6,298.109,0.0
113.7,298.109,0.0
113.8,298.109,0.0
113.9,298.109,0.0
114.0,298.109,0.0
114.1,298.109,0.0
114.2,298.109,0.0
114.3,298.109,0.0
114.4,298.109,0.0
114.5,298.109,0.0
114.6,298.109,0.0
114.7,298.109,0.0
114.8,298.109,0.0
114.9,298.109,0.0
115.0,298.109,0.0
115.1,298.109,0.0
115.2,298.109,0.0
115.3,298.109,0.0
115.4,298.109,0.0
115.5,298.109,0.0
115.6,298.109,0.0
115.7,298.109,0.0
115.8,298.109,0.0
115.9,298.109,0.0
116.0,298.109,0.0
116.1,298.109,0.0
116.2,298.109,0.0
116.3,298.109,0.0
116.4,298.109,0.0
116.5,298.109,0.0
116.6,298.109,0.0
116.7,298.109,0.0
116.8,298.109,0.0
116.9,298.109,0.0
117.0,298.109,0.0
117.1,298.109,0.0
117.2,298.109,0.0
117.3,298.109,0.0
117.4,298.109,0.0
117.5,298.109,0.0
117.6,298.109,0.0
117.7,298.109,0.0
117.8,298.109,0.0
117.9,298.109,0.0
118.0,298.109,0.0
118.1,298.109,0.0
118.2,298.109,0.0
118.3,298.109,0.0
118.4,298.109,0.0
118.5,298.109,0.0
118.6,298.109,0.0
118.7,298.109,0.0
118.8,298.109,0.0
118.9,298.109,0.0
119.0,298.109,0.0
119.1,298.109,0.0
119.2,298.109,0.0
119.3,298.109,0.0
119.4,298.109,0.0
119.5,298.109,0.0
119.6,298.109,0.0
119.7,298.109,0.0
119.8,298.109,0.0
119.9,298.109,0.0
120.0,298.109,0.0
120.1,298.109,0.0
120.2,298.109,0.0
120.3,298.109,0.0
120.4,298.109,0.0
120.5,298.109,0.0
120.6,298.109,0.0
120.7,298.109,0.0
120.8,298.109,0.0
120.9,298.109,0.0
121.0,298.109,0.0
121.1,298.109,0.0
121.2,298.109,0.0
121.3,298.109,0.0
121.4,298.109,0.0
121.5,298.109,0.0
121.6,298.109,0.0
121.7,298.109,0.0
121.8,298.109,0.0
121.9,298.109,0.0
122.0,298.109,0.0
122.1,298.109,0.0
122.2,298.109,0.0
122.3,298.109,0.0
122.4,298.109,0.0
122.5,298.109,0.0
122.6,298.109,0.0
122.7,298.109,0.0
122.8,298.109,0.0
122.9,298.109,0.0
123.0,298.109,0.0
123.1,298.109,0.0
123.2,298.109,0.0
123.3,298.109,0.0
123.4,298.109,0.0
123.5,298.109,0.0
123.6,298.109,0.0
123.7,298.109,0.0
123.8,298.109,0.0
123.9,298.109,0.0
124.0,298.109,0.0
124.1,298.109,0.0
124.2,298.109,0.0
124.3,298.109,0.0
124.4,298.109,0.0
124.5,298.109,0.0
124.6,298.109,0.0
124.7,298.109,0.0
124.8,298.109,0.0
124.9,298.109,0.0
125.0,298.109,0.0
125.1,298.109,0.0
125.2,298.109,0.0
125.3,298.109,0.0
125.4,298.109,0.0
125.5,298.109,0.0
125.6,298.109,0.0
125.7,298.109,0.0
125.8,298.109,0.0
125.9,298.109,0.0
126.0,298.109,0.0
126.1,298.109,0.0
126.2,298.109,0.0
126.3,298.109,0.0
126.4,298.109,0.0
126.5,298.109,0.0
126.6,298.109,0.0
126.7,298.109,0.0
126.8,298.109,0.0
126.9,298.109,0.0
127.0,298.109,0.0
127.1,298.109,0.0
127.2,298.109,0.0
127.3,298.109,0.0
127.4,298.109,0.0
127.5,298.109,0.0
127.6,298.109,0.0
127.7,298.109,0.0
127.8,298.109,0.0
127.9,298.109,0.0
128.0,298.109,0.0
128.1,298.109,0.0
128.2,298.109,0.0
128.3,298.109,0.0
128.4,298.109,0.0
128.5,298.109,0.0
128.6,298.109,0.0
128.7,298.109,0.0
128.8,298.109,0.0
128.9,298.109,0.0
129.0,298.109,0.0
129.1,298.109,0.0
129.2,298.109,0.0
129.3,298.109,0.0
129.4,298.109,0.0
129.5,298.109,0.0
129.6,298.109,0.0
129.7,298.109,0.0
129.8,298.109,0.0
129.9,298.109,0.0
130.0,298.109,0.0
130.1,298.109,0.0
130.2,298.109,0.0
130.3,298.109,0.0
130.4,298.109,0.0
130.5,298.109,0.0
130.6,298.109,0.0
130.7,298.109,0.0
130.8,298.109,0.0
130.9,298.109,0.0
131.0,298.11,0.0
131.1,298.11,0.0
131.2,298.11,0.0
131.3,298.11,0.0
131.4,298.11,0.0
131.5,298.11,0.0
131.6,298.11,0.0
131.7,298.11,0.0
131.8,298.11,0.0
131.9,298.11,0.0
132.0,298.11,0.0
132.1,298.11,0.0
132.2,298.11,0.0
132.3,298.11,0.0
132.4,298.11,0.0
132.5,298.11,0.0
132.6,298.11,0.0
132.7,298.11,0.0
132.8,298.11,0.0
132.9,298.11,0.0
133.0,298.11,0.0
133.1,298.11,0.0
133.2,298.11,0.0
133.3,298.11,0.0
133.4,298.11,0.0
133.5,298.11,0.0
133.6,298.11,0.0
133.7,298.11,0.0
133.8,298.11,0.0
133.9,298.11,0.0
134.0,298.11,0.0
134.1,298.11,0.0
134.2,298.11,0.0
134.3,298.11,0.0
134.4,298.11,0.0
134.5,298.11,0.0
134.6,298.11,0.0
134.7,298.11,0.0
134.8,298.11,0.0
134.9,298.11,0.0
135.0,298.11,0.0
135.1,298.11,0.0
135.2,298.11,0.0
135.3,298.11,0.0
135.4,298.11,0.0
135.5,298.11,0.0
135.6,298.11,0.0
135.7,298.11,0.0
135.8,298.11,0.0
135.9,298.11,0.0
136.0,298.11,0.0
136.1,298.11,0.0
136.2,298.11,0.0
136.3,298.11,0.0
136.4,298.11,0.0
136.5,298.11,0.0
136.6,298.11,0.0
136.7,298.11,0.0
136.8,298.11,0.0
136.9,298.11,0.0
137.0,298.11,0.0
137.1,298.11,-0.000105
137.2,298.11,-0.00021
137.3,298.11,-0.000314
137.4,298.11,-0.000418
137.5,298.11,-0.000523
137.6,298.11,-0.000628
137.7,298.11,-0.000733
137.8,298.11,-0.000838
137.9,298.11,-0.000943
138.0,298.11,-0.001049
138.1,298.11,-0.003024
138.2,298.11,-0.004977
138.3,298.11,-0.006908
138.4,298.11,-0.008815
138.5,298.11,-0.010699
138.6,298.11,-0.012559
138.7,298.11,-0.014395
138.8,298.11,-0.016206
138.9,298.11,-0.017993
139.0,298.11,-0.019775
139.1,298.11,-0.025522
139.2,298.11,-0.031024
139.3,298.109,-0.036257
139.4,298.109,-0.041218
139.5,298.109,-0.045903
139.6,298.109,-0.050311
139.7,298.109,-0.054437
139.8,298.109,-0.05828
139.9,298.109,-0.061808
140.0,298.109,-0.065016
140.1,298.109,-0.067577
140.2,298.109,-0.06984
140.3,298.109,-0.071894
140.4,298.108,-0.073739
140.5,298.108,-0.075373
140.6,298.108,-0.076796
140.7,298.108,-0.078006
140.8,298.108,-0.079002
140.9,298.108,-0.079783
141.0,298.108,-0.080253
141.1,298.108,-0.07949
141.2,298.107,-0.078628
141.3,298.107,-0.077762
141.4,298.107,-0.076888
141.5,298.107,-0.076006
141.6,298.107,-0.075111
141.7,298.107,-0.074201
141.8,298.107,-0.073274
141.9,298.107,-0.072328
142.0,298.106,-0.071276
142.1,298.106,-0.069686
142.2,298.106,-0.0679
142.3,298.106,-0.066001
142.4,298.106,-0.063986
142.5,298.106,-0.06185
142.6,298.106,-0.059592
142.7,298.106,-0.057208
142.8,298.106,-0.054694
142.9,298.106,-0.05205
143.0,298.105,-0.049391
143.1,298.105,-0.049234
143.2,298.105,-0.049195
143.3,298.105,-0.049154
143.4,298.105,-0.04911
143.5,298.105,-0.049064
143.6,298.105,-0.049016
143.7,298.105,-0.048967
143.8,298.105,-0.048915
143.9,298.105,-0.048863
144.0,298.105,-0.048898
144.1,298.105,-0.052121
144.2,298.104,-0.055224
144.3,298.104,-0.058116
144.4,298.104,-0.060792
144.5,298.104,-0.063251
144.6,298.104,-0.065489
144.7,298.104,-0.067506
144.8,298.104,-0.069287
144.9,298.104,-0.070832
145.0,298.104,-0.072154
145.1,298.103,-0.073038
145.2,298.103,-0.073727
145.3,298.103,-0.074271
145.4,298.103,-0.074669
145.5,298.103,-0.07492
145.6,298.103,-0.075023
145.7,298.103,-0.074979
145.8,298.103,-0.074785
145.9,298.103,-0.074442
146.0,298.102,-0.073962
146.1,298.102,-0.073534
146.2,298.102,-0.073128
146.3,298.102,-0.072733
146.4,298.102,-0.072348
146.5,298.102,-0.071973
146.6,298.102,-0.071606
146.7,298.102,-0.071247
146.8,298.101,-0.070897
146.9,298.101,-0.070553
147.0,298.101,-0.070224
147.1,298.101,-0.070136
147.2,298.101,-0.070021
147.3,298.101,-0.069869
147.4,298.101,-0.069678
147.5,298.101,-0.069444
147.6,298.101,-0.069166
147.7,298.1,-0.068839
147.8,298.1,-0.068464
147.9,298.1,-0.068036
148.0,298.1,-0.067505
148.1,298.1,-0.066745
148.2,298.1,-0.06579
148.3,298.1,-0.064686
148.4,298.1,-0.063431
148.5,298.1,-0.062021
148.6,298.099,-0.060453
148.7,298.099,-0.058724
148.8,298.099,-0.056832
148.9,298.099,-0.054775
149.0,298.099,-0.052456
149.1,298.099,-0.049466
149.2,298.099,-0.046106
149.3,298.099,-0.042468
149.4,298.099,-0.038547
149.5,298.099,-0.034341
149.6,298.099,-0.029847
149.7,298.099,-0.025061
149.8,298.099,-0.01998
149.9,298.099,-0.014603
150.0,298.098,-0.00895
150.1,298.098,-0.00808
150.2,298.098,-0.007223
150.3,298.098,-0.006355
150.4,298.098,-0.005477
150.5,298.098,-0.004588
150.6,298.098,-0.003689
150.7,298.098,-0.00278
150.8,298.098,-0.001862
150.9,298.098,-0.000934
151.0,298.098,-0.0
151.1,298.098,0.0
151.2,298.098,0.0
151.3,298.098,0.0
151.4,298.098,0.0
151.5,298.098,0.0
151.6,298.098,0.0
151.7,298.098,0.0
151.8,298.098,0.0
151.9,298.098,0.0
152.0,298.098,0.0
152.1,298.099,0.0
152.2,298.099,0.0
152.3,298.099,0.0
152.4,298.099,0.0
152.5,298.099,0.0
152.6,298.099,0.0
152.7,298.099,0.0
152.8,298.099,0.0
152.9,298.099,0.0
153.0,298.099,0.0
153.1,298.099,0.0
153.2,298.099,0.0
153.3,298.099,0.0
153.4,298.099,0.0
153.5,298.099,0.0
153.6,298.099,0.0
153.7,298.099,0.0
153.8,298.099,0.0
153.9,298.099,0.0
154.0,298.099,0.0
154.1,298.099,0.0
154.2,298.099,0.0
154.3,298.099,0.0
154.4,298.099,0.0
154.5,298.099,0.0
154.6,298.099,0.0
154.7,298.099,0.0
154.8,298.099,0.0
154.9,298.099,0.0
155.0,298.099,0.0
155.1,298.099,-0.002672
155.2,298.099,-0.005303
155.3,298.099,-0.007888
155.4,298.099,-0.010428
155.5,298.099,-0.01292
155.6,298.099,-0.015365
155.7,298.099,-0.017762
155.8,298.099,-0.02011
155.9,298.099,-0.022409
156.0,298.098,-0.024658
156.1,298.098,-0.026888
156.2,298.098,-0.029067
156.3,298.098,-0.031193
156.4,298.098,-0.033265
156.5,298.098,-0.035285
156.6,298.098,-0.03725
156.7,298.098,-0.039161
156.8,298.098,-0.041017
156.9,298.098,-0.042818
157.0,298.098,-0.044662
157.1,298.098,-0.048163
157.2,298.098,-0.051526
157.3,298.098,-0.054651
157.4,298.098,-0.057536
157.5,298.098,-0.060178
157.6,298.097,-0.062577
157.7,298.097,-0.064729
157.8,298.097,-0.066634
157.9,298.097,-0.06829
158.0,298.097,-0.069682
158.1,298.097,-0.069884
158.2,298.097,-0.07005
158.3,298.097,-0.070191
158.4,298.097,-0.070308
158.5,298.096,-0.070401
158.6,298.096,-0.070469
158.7,298.096,-0.070512
158.8,298.096,-0.07053
158.9,298.096,-0.070523
159.0,298.096,-0.070546
159.1,298.096,-0.070689
159.2,298.096,-0.070754
159.3,298.096,-0.070685
159.4,298.095,-0.070481
159.5,298.095,-0.070141
159.6,298.095,-0.069665
159.7,298.095,-0.069052
159.8,298.095,-0.068303
159.9,298.095,-0.067416
160.0,298.095,-0.066408
160.1,298.095,-0.066426
160.2,298.095,-0.066442
160.3,298.094,-0.066433
160.4,298.094,-0.066398
160.5,298.094,-0.066333
160.6,298.094,-0.066233
160.7,298.094,-0.066096
160.8,298.094,-0.065919
160.9,298.094,-0.065699
161.0,298.094,-0.065445
161.1,298.094,-0.065358
161.2,298.093,-0.065264
161.3,298.093,-0.065151
161.4,298.093,-0.065018
161.5,298.093,-0.064866
161.6,298.093,-0.064694
161.7,298.093,-0.064504
161.8,298.093,-0.064294
161.9,298.093,-0.064065
162.0,298.093,-0.063818
162.1,298.092,-0.06362
162.2,298.092,-0.063427
162.3,298.092,-0.063237
162.4,298.092,-0.063048
162.5,298.092,-0.062862
162.6,298.092,-0.062677
162.7,298.092,-0.062499
162.8,298.092,-0.062329
162.9,298.092,-0.062161
163.0,298.092,-0.061996
163.1,298.091,-0.061856
163.2,298.091,-0.061754
163.3,298.091,-0.061655
163.4,298.091,-0.06156
163.5,298.091,-0.061469
163.6,298.091,-0.06138
163.7,298.091,-0.061293
163.8,298.091,-0.061209
163.9,298.091,-0.061126
164.0,298.091,-0.061047
164.1,298.09,-0.061009
164.2,298.09,-0.060924
164.3,298.09,-0.060787
164.4,298.09,-0.060599
164.5,298.09,-0.060356
164.6,298.09,-0.060057
164.7,298.09,-0.0597
164.8,298.09,-0.059285
164.9,298.09,-0.05881
165.0,298.09,-0.058313
165.1,298.09,-0.05851
165.2,298.089,-0.058729
165.3,298.089,-0.05893
165.4,298.089,-0.059114
165.5,298.089,-0.05928
165.6,298.089,-0.05943
165.7,298.089,-0.059562
165.8,298.089,-0.059678
165.9,298.089,-0.059777
166.0,298.089,-0.059867
166.1,298.089,-0.060384
166.2,298.088,-0.060529
166.3,298.088,-0.060294
166.4,298.088,-0.059669
166.5,298.088,-0.058648
166.6,298.088,-0.057227
166.7,298.088,-0.055401
166.8,298.088,-0.053166
166.9,298.088,-0.050521
167.0,298.088,-0.047569
167.1,298.088,-0.046338
167.2,298.088,-0.045321
167.3,298.088,-0.04425
167.4,298.087,-0.043146
167.5,298.087,-0.042029
167.6,298.087,-0.040897
167.7,298.087,-0.039751
167.8,298.087,-0.038591
167.9,298.087,-0.037391
168.0,298.087,-0.036511
168.1,298.087,-0.03972
168.2,298.087,-0.042983
168.3,298.087,-0.045854
168.4,298.087,-0.048317
168.5,298.087,-0.050338
168.6,298.087,-0.051944
168.7,298.087,-0.053126
168.8,298.086,-0.053873
168.9,298.086,-0.054177
169.0,298.086,-0.054016
169.1,298.086,-0.053074
169.2,298.086,-0.051253
169.3,298.086,-0.04856
169.4,298.086,-0.044981
169.5,298.086,-0.040502
169.6,298.086,-0.035113
169.7,298.086,-0.028806
169.8,298.086,-0.02158
169.9,298.086,-0.013416
170.0,298.086,-0.004297
170.1,298.086,-0.003882
170.2,298.086,-0.003472
170.3,298.086,-0.003055
170.4,298.086,-0.002633
170.5,298.086,-0.002206
170.6,298.086,-0.001772
170.7,298.086,-0.001334
170.8,298.086,-0.000892
170.9,298.086,-0.000447
171.0,298.086,-0.0
171.1,298.086,0.0
171.2,298.086,0.0
171.3,298.086,0.0
171.4,298.086,0.0
171.5,298.086,0.0
171.6,298.086,0.0
171.7,298.086,0.0
171.8,298.086,0.0
171.9,298.086,0.0
172.0,298.086,0.0
172.1,298.086,0.0
172.2,298.086,0.0
172.3,298.086,0.0
172.4,298.086,0.0
172.5,298.086,0.0
172.6,298.086,0.0
172.7,298.086,0.0
172.8,298.086,0.0
172.9,298.086,0.0
173.0,298.086,0.0
173.1,298.086,0.0
173.2,298.086,0.0
173.3,298.086,0.0
173.4,298.086,0.0
173.5,298.086,0.0
173.6,298.086,0.0
173.7,298.086,0.0
173.8,298.086,0.0
173.9,298.086,0.0
174.0,298.086,0.0
174.1,298.086,-0.001519
174.2,298.086,-0.003028
174.3,298.086,-0.004522
174.4,298.086,-0.005999
174.5,298.086,-0.00746
174.6,298.086,-0.008905
174.7,298.086,-0.010332
174.8,298.086,-0.011742
174.9,298.086,-0.013135
175.0,298.086,-0.014546
175.1,298.086,-0.019084
175.2,298.086,-0.023449
175.3,298.086,-0.027601
175.4,298.086,-0.031537
175.5,298.086,-0.035255
175.6,298.086,-0.038752
175.7,298.086,-0.042025
175.8,298.086,-0.045072
175.9,298.085,-0.04789
176.0,298.085,-0.050569
176.1,298.085,-0.053275
176.2,298.085,-0.055747
176.3,298.085,-0.057891
176.4,298.085,-0.059704
176.5,298.085,-0.061185
176.6,298.085,-0.062331
176.7,298.085,-0.06314
176.8,298.085,-0.063609
176.9,298.085,-0.063737
177.0,298.084,-0.063521
177.1,298.084,-0.063102
177.2,298.084,-0.062692
177.3,298.084,-0.062292
177.4,298.084,-0.0619
177.5,298.084,-0.06152
177.6,298.084,-0.061148
177.7,298.084,-0.060779
177.8,298.084,-0.060409
177.9,298.084,-0.060037
178.0,298.083,-0.059584
178.1,298.083,-0.058765
178.2,298.083,-0.057706
178.3,298.083,-0.056453
178.4,298.083,-0.054984
178.5,298.083,-0.053313
178.6,298.083,-0.051435
178.7,298.083,-0.049372
178.8,298.083,-0.047099
178.9,298.083,-0.044627
179.0,298.083,-0.042056
179.1,298.083,-0.040481
179.2,298.082,-0.038832
179.3,298.082,-0.037139
179.4,298.082,-0.035395
179.5,298.082,-0.033583
179.6,298.082,-0.031699
179.7,298.082,-0.029744
179.8,298.082,-0.027718
179.9,298.082,-0.02561
180.0,298.082,-0.023492
180.1,298.082,-0.022507
180.2,298.082,-0.021577
180.3,298.082,-0.020631
180.4,298.082,-0.019669
180.5,298.082,-0.018688
180.6,298.082,-0.01769
180.7,298.082,-0.016677
180.8,298.082,-0.015648
180.9,298.082,-0.014604
181.0,298.082,-0.013518
181.1,298.082,-0.012293
181.2,298.082,-0.011008
181.3,298.082,-0.009702
181.4,298.082,-0.00837
181.5,298.082,-0.007018
181.6,298.082,-0.005654
181.7,298.082,-0.004271
181.8,298.082,-0.002867
181.9,298.082,-0.001443
182.0,298.082,-0.0
182.1,298.082,0.0
182.2,298.082,0.0
182.3,298.082,0.0
182.4,298.082,0.0
182.5,298.082,0.0
182.6,298.082,0.0
182.7,298.082,0.0
182.8,298.082,0.0
182.9,298.082,0.0
183.0,298.082,0.0
183.1,298.082,0.0
183.2,298.082,0.0
183.3,298.082,0.0
183.4,298.082,0.0
183.5,298.082,0.0
183.6,298.082,0.0
183.7,298.082,0.0
183.8,298.082,0.0
183.9,298.082,0.0
184.0,298.082,0.0
184.1,298.082,0.0
184.2,298.082,0.0
184.3,298.082,0.0
184.4,298.082,0.0
184.5,298.082,0.0
184.6,298.082,0.0
184.7,298.082,0.0
184.8,298.082,0.0
184.9,298.082,0.0
185.0,298.082,0.0
185.1,298.082,0.0
185.2,298.082,0.0
185.3,298.082,0.0
185.4,298.082,0.0
185.5,298.082,0.0
185.6,298.082,0.0
185.7,298.082,0.0
185.8,298.082,0.0
185.9,298.082,0.0
186.0,298.082,0.0
186.1,298.082,0.0
186.2,298.082,0.0
186.3,298.082,0.0
186.4,298.082,0.0
186.5,298.082,0.0
186.6,298.082,0.0
186.7,298.082,0.0
186.8,298.082,0.0
186.9,298.082,0.0
187.0,298.082,0.0
187.1,298.082,0.0
187.2,298.082,0.0
187.3,298.082,0.0
187.4,298.082,0.0
187.5,298.082,0.0
187.6,298.082,0.0
187.7,298.082,0.0
187.8,298.082,0.0
187.9,298.082,0.0
188.0,298.082,0.0
188.1,298.082,0.0
188.2,298.082,0.0
188.3,298.082,0.0
188.4,298.082,0.0
188.5,298.082,0.0
188.6,298.082,0.0
188.7,298.082,0.0
188.8,298.082,0.0
188.9,298.082,0.0
189.0,298.082,0.0
189.1,298.082,0.0
189.2,298.082,0.0
189.3,298.082,0.0
189.4,298.082,0.0
189.5,298.082,0.0
189.6,298.082,0.0
189.7,298.082,0.0
189.8,298.082,0.0
189.9,298.082,0.0
190.0,298.082,0.0
190.1,298.082,0.0
190.2,298.082,0.0
190.3,298.082,0.0
190.4,298.082,0.0
190.5,298.082,0.0
190.6,298.082,0.0
190.7,298.082,0.0
190.8,298.082,0.0
190.9,298.082,0.0
191.0,298.082,0.0
191.1,298.082,0.0
191.2,298.082,0.0
191.3,298.082,0.0
191.4,298.082,0.0
191.5,298.082,0.0
191.6,298.082,0.0
191.7,298.082,0.0
191.8,298.082,0.0
191.9,298.082,0.0
192.0,298.082,0.0
192.1,298.082,-0.000227
192.2,298.082,-0.000451
192.3,298.082,-0.000677
192.4,298.082,-0.000904
192.5,298.082,-0.00113
192.6,298.082,-0.001357
192.7,298.082,-0.001583
192.8,298.082,-0.001809
192.9,298.082,-0.002035
193.0,298.082,-0.002261
193.1,298.082,-0.002522
193.2,298.082,-0.002783
193.3,298.082,-0.003045
193.4,298.082,-0.003306
193.5,298.082,-0.003567
193.6,298.082,-0.003827
193.7,298.082,-0.004087
193.8,298.082,-0.004346
193.9,298.082,-0.004605
194.0,298.082,-0.004879
194.1,298.082,-0.00536
194.2,298.082,-0.005855
194.3,298.082,-0.006348
194.4,298.082,-0.006839
194.5,298.082,-0.007329
194.6,298.082,-0.007816
194.7,298.082,-0.008302
194.8,298.082,-0.008786
194.9,298.082,-0.009268
195.0,298.082,-0.009722
195.1,298.082,-0.009748
195.2,298.082,-0.009748
195.3,298.082,-0.009748
195.4,298.082,-0.009749
195.5,298.082,-0.009749
195.6,298.082,-0.00975
195.7,298.082,-0.00975
195.8,298.082,-0.009751
195.9,298.082,-0.009751
196.0,298.082,-0.009752
196.1,298.082,-0.009753
196.2,298.082,-0.009754
196.3,298.082,-0.009754
196.4,298.082,-0.009755
196.5,298.082,-0.009756
196.6,298.082,-0.009757
196.7,298.082,-0.009758
196.8,298.082,-0.009759
196.9,298.082,-0.00976
197.0,298.082,-0.009789
197.1,298.082,-0.010983
197.2,298.082,-0.012192
197.3,298.082,-0.013388
197.4,298.082,-0.014573
197.5,298.082,-0.015744
197.6,298.082,-0.016903
197.7,298.082,-0.01805
197.8,298.082,-0.019183
197.9,298.082,-0.020303
198.0,298.082,-0.021376
198.1,298.082,-0.021497
198.2,298.082,-0.021588
198.3,298.082,-0.021678
198.4,298.082,-0.021768
198.5,298.082,-0.021858
198.6,298.082,-0.021948
198.7,298.082,-0.022038
198.8,298.082,-0.022129
198.9,298.082,-0.022219
199.0,298.082,-0.022368
199.1,298.082,-0.023544
199.2,298.082,-0.024785
199.3,298.082,-0.026008
199.4,298.081,-0.027213
199.5,298.081,-0.028398
199.6,298.081,-0.029566
199.7,298.081,-0.030715
199.8,298.081,-0.031845
199.9,298.081,-0.032957
200.0,298.081,-0.034003
200.1,298.081,-0.03427
200.2,298.081,-0.034477
200.3,298.081,-0.034684
200.4,298.081,-0.03489
200.5,298.081,-0.035095
200.6,298.081,-0.035299
200.7,298.081,-0.035503
200.8,298.081,-0.035706
200.9,298.081,-0.03592
201.0,298.081,-0.036151
201.1,298.081,-0.037458
201.2,298.081,-0.038767
201.3,298.08,-0.040045
201.4,298.08,-0.041277
201.5,298.08,-0.042452
201.6,298.08,-0.043597
201.7,298.08,-0.044712
201.8,298.08,-0.045797
201.9,298.08,-0.046949
202.0,298.08,-0.048194
202.1,298.08,-0.050263
202.2,298.08,-0.052345
202.3,298.08,-0.054322
202.4,298.08,-0.056154
202.5,298.08,-0.05784
202.6,298.08,-0.059378
202.7,298.079,-0.060775
202.8,298.079,-0.06202
202.9,298.079,-0.063114
203.0,298.079,-0.064061
203.1,298.079,-0.06399
203.2,298.079,-0.06384
203.3,298.079,-0.063695
203.4,298.079,-0.063609
203.5,298.079,-0.063526
203.6,298.079,-0.063445
203.7,298.078,-0.063365
203.8,298.078,-0.063297
203.9,298.078,-0.063241
204.0,298.078,-0.063185
204.1,298.078,-0.063564
204.2,298.078,-0.06392
204.3,298.078,-0.064187
204.4,298.078,-0.064365
204.5,298.078,-0.064452
204.6,298.077,-0.064448
204.7,298.077,-0.064354
204.8,298.077,-0.064169
204.9,298.077,-0.063891
205.0,298.077,-0.063509
205.1,298.077,-0.06298
205.2,298.077,-0.062268
205.3,298.077,-0.061384
205.4,298.077,-0.060328
205.5,298.077,-0.059098
205.6,298.076,-0.057695
205.7,298.076,-0.056117
205.8,298.076,-0.054364
205.9,298.076,-0.052435
206.0,298.076,-0.050527
206.1,298.076,-0.049679
206.2,298.076,-0.049039
206.3,298.076,-0.048414
206.4,298.076,-0.047803
206.5,298.076,-0.047204
206.6,298.076,-0.046617
206.7,298.076,-0.046049
206.8,298.076,-0.045497
206.9,298.075,-0.044954
207.0,298.075,-0.044421
207.1,298.075,-0.043899
207.2,298.075,-0.043398
207.3,298.075,-0.042921
207.4,298.075,-0.042454
207.5,298.075,-0.041994
207.6,298.075,-0.041542
207.7,298.075,-0.041097
207.8,298.075,-0.040659
207.9,298.075,-0.040227
208.0,298.075,-0.039629
208.1,298.075,-0.035986
