meshKey,ecmCellId,weight
998,0,1.0066635e-06
999,0,2.127471623652354e-07
1000,3,1.0026058e-06
1001,3,1.0017651e-06
1002,3,1.0012374e-06
1003,3,1.0009052e-06
1004,3,1.0007401e-06
1005,3,1.0007418e-06
1006,3,1.0009114e-06
1007,3,1.0012505e-06
1008,3,1.0017868e-06
1009,3,1.0026341e-06
1010,3,2.127228459038189e-07
1011,0,1.0066411e-06
1012,0,1.0104337e-06
1013,1,4.231926641339731e-07
1014,1,1.2052193e-07
1015,2,1.5979295e-07
1016,2,1.2448954e-07
1017,1,7.690264980308258e-07
1018,0,1.0195881e-06
1019,0,1.0114564e-06
1020,0,6.968335981222698e-07
1021,3,1.0040304e-06
1022,3,1.0026537e-06
1023,3,1.0017685e-06
1024,3,1.001192e-06
1025,3,1.0008988e-06
1026,3,1.0009005e-06
1027,3,1.0012e-06
1028,3,1.0017897e-06
1029,3,1.0026953e-06
1030,3,1.0040966e-06
1031,0,6.969037628674509e-07
1032,0,1.0114911e-06
1033,0,1.0195175e-06
1034,1,7.690747371205921e-07
1035,1,1.299991e-07
1036,2,1.1189133e-07
1037,2,1.241873e-07
1038,1,1.090915e-06
1039,1,2.836817826807576e-07
