time_s,Q_sum_check_W,Tavg_jellyRoll_K
499.697, 26.879344, NA
499.720, 26.879342, NA
499.743, 26.879340, NA
499.766, 26.879338, NA
499.789, 26.879336, NA
499.812, 26.879334, NA
499.835, 26.879332, NA
499.859, 26.879330, NA
499.882, 26.879328, NA
499.905, 26.879326, NA
499.928, 26.879324, NA
499.951, 26.879322, NA
499.974, 26.879320, NA
499.998, 26.879318, NA
500.021, 26.879316, NA
500.044, 26.879314, NA
500.067, 26.879312, NA
500.090, 26.879310, NA
500.113, 26.879308, NA
500.136, 26.879306, NA
500.160, 26.879304, NA
500.183, 26.879302, NA
500.206, 26.879300, NA
500.229, 26.879298, NA
500.252, 26.879296, NA
500.275, 26.879294, NA
500.298, 26.879292, NA
500.322, 26.879290, NA
500.345, 26.879288, NA
500.368, 26.879286, NA
500.391, 26.879284, NA
500.414, 26.879282, NA
500.437, 26.879280, NA
500.461, 26.879278, NA
500.484, 26.879276, NA
509.512, 26.878551, NA
509.535, 26.878549, NA
509.559, 26.878548, NA
509.582, 26.878546, NA
509.605, 26.878544, NA
509.628, 26.878542, NA
509.651, 26.878541, NA
509.674, 26.878539, NA
509.697, 26.878537, NA
509.721, 26.878535, NA
509.744, 26.878534, NA
509.767, 26.878532, NA
509.790, 26.878530, NA
509.813, 26.878528, NA
509.836, 26.878527, NA
509.859, 26.878525, NA
509.883, 26.878523, NA
509.906, 26.878522, NA
509.929, 26.878520, NA
509.952, 26.878518, NA
509.975, 26.878516, NA
509.998, 26.878515, NA
510.022, 26.878513, NA
510.045, 26.878511, NA
510.068, 26.878509, NA
510.091, 26.878508, NA
510.114, 26.878506, NA
510.137, 26.878504, NA
510.160, 26.878502, NA
510.184, 26.878501, NA
510.207, 26.878499, NA
510.230, 26.878497, NA
510.253, 26.878496, NA
510.276, 26.878494, NA
510.299, 26.878492, NA
510.322, 26.878490, NA
510.346, 26.878489, NA
510.369, 26.878487, NA
510.392, 26.878485, NA
510.415, 26.878483, NA
510.438, 26.878482, NA
510.461, 26.878480, NA
510.485, 26.878478, NA
519.513, 26.877848, NA
519.536, 26.877847, NA
519.559, 26.877845, NA
519.583, 26.877844, NA
519.606, 26.877842, NA
519.629, 26.877841, NA
519.652, 26.877839, NA
519.675, 26.877837, NA
519.698, 26.877836, NA
519.721, 26.877834, NA
519.745, 26.877833, NA
519.768, 26.877831, NA
519.791, 26.877830, NA
519.814, 26.877828, NA
519.837, 26.877827, NA
519.860, 26.877825, NA
519.884, 26.877824, NA
519.907, 26.877822, NA
519.930, 26.877821, NA
519.953, 26.877819, NA
519.976, 26.877818, NA
519.999, 26.877816, NA
520.022, 26.877815, NA
520.046, 26.877813, NA
520.069, 26.877812, NA
520.092, 26.877810, NA
520.115, 26.877809, NA
520.138, 26.877807, NA
520.161, 26.877806, NA
520.184, 26.877804, NA
520.208, 26.877803, NA
520.231, 26.877801, NA
520.254, 26.877800, NA
520.277, 26.877798, NA
520.300, 26.877797, NA
520.323, 26.877795, NA
520.347, 26.877794, NA
520.370, 26.877792, NA
520.393, 26.877791, NA
520.416, 26.877789, NA
520.439, 26.877788, NA
520.462, 26.877786, NA
520.485, 26.877785, NA
529.514, 26.877237, NA
529.537, 26.877236, NA
529.560, 26.877235, NA
529.583, 26.877233, NA
529.607, 26.877232, NA
529.630, 26.877231, NA
529.653, 26.877229, NA
529.676, 26.877228, NA
529.699, 26.877227, NA
529.722, 26.877225, NA
529.745, 26.877224, NA
529.769, 26.877223, NA
529.792, 26.877221, NA
529.815, 26.877220, NA
529.838, 26.877219, NA
529.861, 26.877217, NA
529.884, 26.877216, NA
529.908, 26.877215, NA
529.931, 26.877214, NA
529.954, 26.877212, NA
529.977, 26.877211, NA
530.000, 26.877210, NA
530.023, 26.877208, NA
530.046, 26.877207, NA
530.070, 26.877206, NA
530.093, 26.877204, NA
530.116, 26.877203, NA
530.139, 26.877202, NA
530.162, 26.877200, NA
530.185, 26.877199, NA
530.208, 26.877198, NA
530.232, 26.877197, NA
530.255, 26.877195, NA
530.278, 26.877194, NA
530.301, 26.877193, NA
530.324, 26.877191, NA
530.347, 26.877190, NA
530.371, 26.877189, NA
530.394, 26.877187, NA
530.417, 26.877186, NA
530.440, 26.877185, NA
530.463, 26.877184, NA
530.486, 26.877182, NA
539.515, 26.876706, NA
539.538, 26.876705, NA
539.561, 26.876704, NA
539.584, 26.876703, NA
539.607, 26.876702, NA
539.631, 26.876701, NA
539.654, 26.876699, NA
539.677, 26.876698, NA
539.700, 26.876697, NA
539.723, 26.876696, NA
539.746, 26.876695, NA
539.770, 26.876694, NA
539.793, 26.876693, NA
539.816, 26.876691, NA
539.839, 26.876690, NA
539.862, 26.876689, NA
539.885, 26.876688, NA
539.908, 26.876687, NA
539.932, 26.876686, NA
539.955, 26.876685, NA
539.978, 26.876683, NA
540.001, 26.876682, NA
540.024, 26.876681, NA
540.047, 26.876680, NA
540.070, 26.876679, NA
540.094, 26.876678, NA
540.117, 26.876677, NA
540.140, 26.876675, NA
540.163, 26.876674, NA
540.186, 26.876673, NA
540.209, 26.876672, NA
540.233, 26.876671, NA
540.256, 26.876670, NA
540.279, 26.876669, NA
540.302, 26.876668, NA
540.325, 26.876666, NA
540.348, 26.876665, NA
540.371, 26.876664, NA
540.395, 26.876663, NA
540.418, 26.876662, NA
540.441, 26.876661, NA
540.464, 26.876660, NA
540.487, 26.876659, NA
549.516, 26.876245, NA
549.539, 26.876244, NA
549.562, 26.876243, NA
549.585, 26.876242, NA
549.608, 26.876241, NA
549.631, 26.876240, NA
549.655, 26.876239, NA
549.678, 26.876238, NA
549.701, 26.876237, NA
549.724, 26.876236, NA
549.747, 26.876235, NA
549.770, 26.876234, NA
549.794, 26.876233, NA
549.817, 26.876232, NA
549.840, 26.876231, NA
549.863, 26.876230, NA
549.886, 26.876229, NA
549.909, 26.876228, NA
549.932, 26.876227, NA
549.956, 26.876226, NA
549.979, 26.876225, NA
550.002, 26.876224, NA
550.025, 26.876223, NA
550.048, 26.876222, NA
550.071, 26.876221, NA
550.094, 26.876220, NA
550.118, 26.876219, NA
550.141, 26.876218, NA
550.164, 26.876217, NA
550.187, 26.876216, NA
550.210, 26.876215, NA
550.233, 26.876214, NA
550.257, 26.876213, NA
550.280, 26.876212, NA
550.303, 26.876211, NA
550.326, 26.876210, NA
550.349, 26.876209, NA
550.372, 26.876208, NA
550.395, 26.876207, NA
550.419, 26.876206, NA
550.442, 26.876205, NA
550.465, 26.876204, NA
550.488, 26.876203, NA
559.517, 26.875844, NA
559.540, 26.875843, NA
559.563, 26.875842, NA
559.586, 26.875841, NA
559.609, 26.875840, NA
559.632, 26.875839, NA
559.656, 26.875838, NA
559.679, 26.875838, NA
559.702, 26.875837, NA
559.725, 26.875836, NA
559.748, 26.875835, NA
559.771, 26.875834, NA
559.794, 26.875833, NA
559.818, 26.875832, NA
559.841, 26.875832, NA
559.864, 26.875831, NA
559.887, 26.875830, NA
559.910, 26.875829, NA
559.933, 26.875828, NA
559.956, 26.875827, NA
559.980, 26.875826, NA
560.003, 26.875826, NA
560.026, 26.875825, NA
560.049, 26.875824, NA
560.072, 26.875823, NA
560.095, 26.875822, NA
560.119, 26.875821, NA
560.142, 26.875820, NA
560.165, 26.875820, NA
560.188, 26.875819, NA
560.211, 26.875818, NA
560.234, 26.875817, NA
560.257, 26.875816, NA
560.281, 26.875815, NA
560.304, 26.875814, NA
560.327, 26.875814, NA
560.350, 26.875813, NA
560.373, 26.875812, NA
560.396, 26.875811, NA
560.419, 26.875810, NA
560.443, 26.875809, NA
560.466, 26.875808, NA
560.489, 26.875808, NA
569.517, 26.875495, NA
569.541, 26.875494, NA
569.564, 26.875493, NA
569.587, 26.875493, NA
569.610, 26.875492, NA
569.633, 26.875491, NA
569.656, 26.875490, NA
569.680, 26.875490, NA
569.703, 26.875489, NA
569.726, 26.875488, NA
569.749, 26.875487, NA
569.772, 26.875487, NA
569.795, 26.875486, NA
569.818, 26.875485, NA
569.842, 26.875484, NA
569.865, 26.875484, NA
569.888, 26.875483, NA
569.911, 26.875482, NA
569.934, 26.875481, NA
569.957, 26.875481, NA
569.980, 26.875480, NA
570.004, 26.875479, NA
570.027, 26.875478, NA
570.050, 26.875478, NA
570.073, 26.875477, NA
570.096, 26.875476, NA
570.119, 26.875475, NA
570.143, 26.875475, NA
570.166, 26.875474, NA
570.189, 26.875473, NA
570.212, 26.875472, NA
570.235, 26.875472, NA
570.258, 26.875471, NA
570.281, 26.875470, NA
570.305, 26.875470, NA
570.328, 26.875469, NA
570.351, 26.875468, NA
570.374, 26.875467, NA
570.397, 26.875467, NA
570.420, 26.875466, NA
570.443, 26.875465, NA
570.467, 26.875464, NA
570.490, 26.875464, NA
579.518, 26.875192, NA
579.542, 26.875191, NA
579.565, 26.875190, NA
579.588, 26.875190, NA
579.611, 26.875189, NA
579.634, 26.875188, NA
579.657, 26.875188, NA
579.680, 26.875187, NA
579.704, 26.875186, NA
579.727, 26.875186, NA
579.750, 26.875185, NA
579.773, 26.875185, NA
579.796, 26.875184, NA
579.819, 26.875183, NA
579.842, 26.875183, NA
579.866, 26.875182, NA
579.889, 26.875181, NA
579.912, 26.875181, NA
579.935, 26.875180, NA
579.958, 26.875179, NA
579.981, 26.875179, NA
580.005, 26.875178, NA
580.028, 26.875177, NA
580.051, 26.875177, NA
580.074, 26.875176, NA
580.097, 26.875175, NA
580.120, 26.875175, NA
580.143, 26.875174, NA
580.167, 26.875173, NA
580.190, 26.875173, NA
580.213, 26.875172, NA
580.236, 26.875172, NA
580.259, 26.875171, NA
580.282, 26.875170, NA
580.305, 26.875170, NA
580.329, 26.875169, NA
580.352, 26.875168, NA
580.375, 26.875168, NA
580.398, 26.875167, NA
580.421, 26.875166, NA
580.444, 26.875166, NA
580.468, 26.875165, NA
580.491, 26.875164, NA
589.519, 26.874928, NA
589.542, 26.874927, NA
589.566, 26.874927, NA
589.589, 26.874926, NA
589.612, 26.874926, NA
589.635, 26.874925, NA
589.658, 26.874925, NA
589.681, 26.874924, NA
589.704, 26.874924, NA
589.728, 26.874923, NA
589.751, 26.874922, NA
589.774, 26.874922, NA
589.797, 26.874921, NA
589.820, 26.874921, NA
589.843, 26.874920, NA
589.866, 26.874920, NA
589.890, 26.874919, NA
589.913, 26.874918, NA
589.936, 26.874918, NA
589.959, 26.874917, NA
589.982, 26.874917, NA
590.005, 26.874916, NA
590.029, 26.874916, NA
590.052, 26.874915, NA
590.075, 26.874914, NA
590.098, 26.874914, NA
590.121, 26.874913, NA
590.144, 26.874913, NA
590.167, 26.874912, NA
590.191, 26.874912, NA
590.214, 26.874911, NA
590.237, 26.874911, NA
590.260, 26.874910, NA
590.283, 26.874909, NA
590.306, 26.874909, NA
590.329, 26.874908, NA
590.353, 26.874908, NA
590.376, 26.874907, NA
590.399, 26.874907, NA
590.422, 26.874906, NA
590.445, 26.874905, NA
590.468, 26.874905, NA
590.492, 26.874904, NA
599.520, 26.874699, NA
599.543, 26.874698, NA
599.566, 26.874698, NA
599.590, 26.874697, NA
599.613, 26.874697, NA
599.636, 26.874696, NA
599.659, 26.874696, NA
599.682, 26.874695, NA
599.705, 26.874695, NA
599.728, 26.874694, NA
599.752, 26.874694, NA
599.775, 26.874693, NA
599.798, 26.874693, NA
599.821, 26.874692, NA
599.844, 26.874692, NA
599.867, 26.874691, NA
599.891, 26.874691, NA
599.914, 26.874690, NA
599.937, 26.874690, NA
599.960, 26.874689, NA
599.983, 26.874689, NA
600.006, 26.874688, NA
600.029, 26.874688, NA
600.053, 26.874687, NA
600.076, 26.874687, NA
600.099, 26.874686, NA
600.122, 26.874686, NA
600.145, 26.874685, NA
600.168, 26.874685, NA
600.191, 26.874684, NA
600.215, 26.874684, NA
600.238, 26.874683, NA
600.261, 26.874683, NA
600.284, 26.874683, NA
600.307, 26.874682, NA
600.330, 26.874682, NA
600.354, 26.874681, NA
600.377, 26.874681, NA
600.400, 26.874680, NA
600.423, 26.874680, NA
600.446, 26.874679, NA
600.469, 26.874679, NA
600.492, 26.874678, NA
609.521, 26.874499, NA
609.544, 26.874499, NA
609.567, 26.874498, NA
609.590, 26.874498, NA
609.614, 26.874498, NA
609.637, 26.874497, NA
609.660, 26.874497, NA
609.683, 26.874496, NA
609.706, 26.874496, NA
609.729, 26.874495, NA
609.752, 26.874495, NA
609.776, 26.874495, NA
609.799, 26.874494, NA
609.822, 26.874494, NA
609.845, 26.874493, NA
609.868, 26.874493, NA
609.891, 26.874492, NA
609.915, 26.874492, NA
609.938, 26.874492, NA
609.961, 26.874491, NA
609.984, 26.874491, NA
610.007, 26.874490, NA
610.030, 26.874490, NA
610.053, 26.874489, NA
610.077, 26.874489, NA
610.100, 26.874489, NA
610.123, 26.874488, NA
610.146, 26.874488, NA
610.169, 26.874487, NA
610.192, 26.874487, NA
610.215, 26.874486, NA
610.239, 26.874486, NA
610.262, 26.874486, NA
610.285, 26.874485, NA
610.308, 26.874485, NA
610.331, 26.874484, NA
610.354, 26.874484, NA
610.378, 26.874483, NA
610.401, 26.874483, NA
610.424, 26.874483, NA
610.447, 26.874482, NA
610.470, 26.874482, NA
610.493, 26.874481, NA
619.522, 26.874326, NA
619.545, 26.874325, NA
619.568, 26.874325, NA
619.591, 26.874325, NA
619.614, 26.874324, NA
619.638, 26.874324, NA
619.661, 26.874324, NA
619.684, 26.874323, NA
619.707, 26.874323, NA
619.730, 26.874322, NA
619.753, 26.874322, NA
619.777, 26.874322, NA
619.800, 26.874321, NA
619.823, 26.874321, NA
619.846, 26.874321, NA
619.869, 26.874320, NA
619.892, 26.874320, NA
619.915, 26.874320, NA
619.939, 26.874319, NA
619.962, 26.874319, NA
619.985, 26.874318, NA
620.008, 26.874318, NA
620.031, 26.874318, NA
620.054, 26.874317, NA
620.077, 26.874317, NA
620.101, 26.874317, NA
620.124, 26.874316, NA
620.147, 26.874316, NA
620.170, 26.874315, NA
620.193, 26.874315, NA
620.216, 26.874315, NA
620.240, 26.874314, NA
620.263, 26.874314, NA
620.286, 26.874314, NA
620.309, 26.874313, NA
620.332, 26.874313, NA
620.355, 26.874312, NA
620.378, 26.874312, NA
620.402, 26.874312, NA
620.425, 26.874311, NA
620.448, 26.874311, NA
620.471, 26.874311, NA
620.494, 26.874310, NA
629.523, 26.874175, NA
629.546, 26.874175, NA
629.569, 26.874174, NA
629.592, 26.874174, NA
629.615, 26.874174, NA
629.638, 26.874173, NA
629.662, 26.874173, NA
629.685, 26.874173, NA
629.708, 26.874172, NA
629.731, 26.874172, NA
629.754, 26.874172, NA
629.777, 26.874171, NA
629.801, 26.874171, NA
629.824, 26.874171, NA
629.847, 26.874170, NA
629.870, 26.874170, NA
629.893, 26.874170, NA
629.916, 26.874169, NA
629.939, 26.874169, NA
629.963, 26.874169, NA
629.986, 26.874168, NA
630.009, 26.874168, NA
630.032, 26.874168, NA
630.055, 26.874167, NA
630.078, 26.874167, NA
630.102, 26.874167, NA
630.125, 26.874167, NA
630.148, 26.874166, NA
630.171, 26.874166, NA
630.194, 26.874166, NA
630.217, 26.874165, NA
630.240, 26.874165, NA
630.264, 26.874165, NA
630.287, 26.874164, NA
630.310, 26.874164, NA
630.333, 26.874164, NA
630.356, 26.874163, NA
630.379, 26.874163, NA
630.402, 26.874163, NA
630.426, 26.874162, NA
630.449, 26.874162, NA
630.472, 26.874162, NA
630.495, 26.874161, NA
639.500, 26.874044, NA
639.524, 26.874044, NA
639.547, 26.874043, NA
639.570, 26.874043, NA
639.593, 26.874043, NA
639.616, 26.874043, NA
639.639, 26.874042, NA
639.663, 26.874042, NA
639.686, 26.874042, NA
639.709, 26.874041, NA
639.732, 26.874041, NA
639.755, 26.874041, NA
639.778, 26.874041, NA
639.801, 26.874040, NA
639.825, 26.874040, NA
639.848, 26.874040, NA
639.871, 26.874039, NA
639.894, 26.874039, NA
639.917, 26.874039, NA
639.940, 26.874039, NA
639.963, 26.874038, NA
639.987, 26.874038, NA
640.010, 26.874038, NA
640.033, 26.874037, NA
640.056, 26.874037, NA
640.079, 26.874037, NA
640.102, 26.874037, NA
640.126, 26.874036, NA
640.149, 26.874036, NA
640.172, 26.874036, NA
640.195, 26.874035, NA
640.218, 26.874035, NA
640.241, 26.874035, NA
640.264, 26.874035, NA
640.288, 26.874034, NA
640.311, 26.874034, NA
640.334, 26.874034, NA
640.357, 26.874034, NA
640.380, 26.874033, NA
640.403, 26.874033, NA
640.426, 26.874033, NA
640.450, 26.874032, NA
640.473, 26.874032, NA
640.496, 26.874032, NA
649.501, 26.873930, NA
649.524, 26.873929, NA
649.548, 26.873929, NA
649.571, 26.873929, NA
649.594, 26.873929, NA
649.617, 26.873928, NA
649.640, 26.873928, NA
649.663, 26.873928, NA
649.687, 26.873928, NA
649.710, 26.873927, NA
649.733, 26.873927, NA
649.756, 26.873927, NA
649.779, 26.873927, NA
649.802, 26.873926, NA
649.825, 26.873926, NA
649.849, 26.873926, NA
649.872, 26.873926, NA
649.895, 26.873925, NA
649.918, 26.873925, NA
649.941, 26.873925, NA
649.964, 26.873925, NA
649.988, 26.873925, NA
650.011, 26.873924, NA
650.034, 26.873924, NA
650.057, 26.873924, NA
650.080, 26.873924, NA
650.103, 26.873923, NA
650.126, 26.873923, NA
650.150, 26.873923, NA
650.173, 26.873923, NA
650.196, 26.873922, NA
650.219, 26.873922, NA
650.242, 26.873922, NA
650.265, 26.873922, NA
650.288, 26.873921, NA
650.312, 26.873921, NA
650.335, 26.873921, NA
650.358, 26.873921, NA
650.381, 26.873920, NA
650.404, 26.873920, NA
650.427, 26.873920, NA
650.451, 26.873920, NA
650.474, 26.873919, NA
650.497, 26.873919, NA
659.502, 26.873830, NA
659.525, 26.873830, NA
659.549, 26.873830, NA
659.572, 26.873830, NA
659.595, 26.873829, NA
659.618, 26.873829, NA
659.641, 26.873829, NA
659.664, 26.873829, NA
659.687, 26.873829, NA
659.711, 26.873828, NA
659.734, 26.873828, NA
659.757, 26.873828, NA
659.780, 26.873828, NA
659.803, 26.873827, NA
659.826, 26.873827, NA
659.849, 26.873827, NA
659.873, 26.873827, NA
659.896, 26.873827, NA
659.919, 26.873826, NA
659.942, 26.873826, NA
659.965, 26.873826, NA
659.988, 26.873826, NA
660.012, 26.873826, NA
660.035, 26.873825, NA
660.058, 26.873825, NA
660.081, 26.873825, NA
660.104, 26.873825, NA
660.127, 26.873824, NA
660.150, 26.873824, NA
660.174, 26.873824, NA
660.197, 26.873824, NA
660.220, 26.873824, NA
660.243, 26.873823, NA
660.266, 26.873823, NA
660.289, 26.873823, NA
660.312, 26.873823, NA
660.336, 26.873823, NA
660.359, 26.873822, NA
660.382, 26.873822, NA
660.405, 26.873822, NA
660.428, 26.873822, NA
660.451, 26.873821, NA
660.475, 26.873821, NA
660.498, 26.873821, NA
669.503, 26.873744, NA
669.526, 26.873744, NA
669.549, 26.873743, NA
669.573, 26.873743, NA
669.596, 26.873743, NA
669.619, 26.873743, NA
669.642, 26.873743, NA
669.665, 26.873742, NA
669.688, 26.873742, NA
669.711, 26.873742, NA
669.735, 26.873742, NA
669.758, 26.873742, NA
669.781, 26.873741, NA
669.804, 26.873741, NA
669.827, 26.873741, NA
669.850, 26.873741, NA
669.874, 26.873741, NA
669.897, 26.873741, NA
669.920, 26.873740, NA
669.943, 26.873740, NA
669.966, 26.873740, NA
669.989, 26.873740, NA
670.012, 26.873740, NA
670.036, 26.873739, NA
670.059, 26.873739, NA
670.082, 26.873739, NA
670.105, 26.873739, NA
670.128, 26.873739, NA
670.151, 26.873739, NA
670.174, 26.873738, NA
670.198, 26.873738, NA
670.221, 26.873738, NA
670.244, 26.873738, NA
670.267, 26.873738, NA
670.290, 26.873737, NA
670.313, 26.873737, NA
670.337, 26.873737, NA
670.360, 26.873737, NA
670.383, 26.873737, NA
670.406, 26.873736, NA
670.429, 26.873736, NA
670.452, 26.873736, NA
670.475, 26.873736, NA
670.499, 26.873736, NA
679.504, 26.873668, NA
679.527, 26.873668, NA
679.550, 26.873668, NA
679.573, 26.873668, NA
679.597, 26.873668, NA
679.620, 26.873668, NA
679.643, 26.873667, NA
679.666, 26.873667, NA
679.689, 26.873667, NA
679.712, 26.873667, NA
679.735, 26.873667, NA
679.759, 26.873667, NA
679.782, 26.873666, NA
679.805, 26.873666, NA
679.828, 26.873666, NA
679.851, 26.873666, NA
679.874, 26.873666, NA
679.898, 26.873666, NA
679.921, 26.873665, NA
679.944, 26.873665, NA
679.967, 26.873665, NA
679.990, 26.873665, NA
680.013, 26.873665, NA
680.036, 26.873665, NA
680.060, 26.873665, NA
680.083, 26.873664, NA
680.106, 26.873664, NA
680.129, 26.873664, NA
680.152, 26.873664, NA
680.175, 26.873664, NA
680.198, 26.873664, NA
680.222, 26.873663, NA
680.245, 26.873663, NA
680.268, 26.873663, NA
680.291, 26.873663, NA
680.314, 26.873663, NA
680.337, 26.873663, NA
680.361, 26.873662, NA
680.384, 26.873662, NA
680.407, 26.873662, NA
680.430, 26.873662, NA
680.453, 26.873662, NA
680.476, 26.873662, NA
680.499, 26.873661, NA
689.505, 26.873603, NA
689.528, 26.873603, NA
689.551, 26.873603, NA
689.574, 26.873602, NA
689.597, 26.873602, NA
689.621, 26.873602, NA
689.644, 26.873602, NA
689.667, 26.873602, NA
689.690, 26.873602, NA
689.713, 26.873602, NA
689.736, 26.873601, NA
689.760, 26.873601, NA
689.783, 26.873601, NA
689.806, 26.873601, NA
689.829, 26.873601, NA
689.852, 26.873601, NA
689.875, 26.873601, NA
689.898, 26.873600, NA
689.922, 26.873600, NA
689.945, 26.873600, NA
689.968, 26.873600, NA
689.991, 26.873600, NA
690.014, 26.873600, NA
690.037, 26.873600, NA
690.060, 26.873599, NA
690.084, 26.873599, NA
690.107, 26.873599, NA
690.130, 26.873599, NA
690.153, 26.873599, NA
690.176, 26.873599, NA
690.199, 26.873599, NA
690.223, 26.873598, NA
690.246, 26.873598, NA
690.269, 26.873598, NA
690.292, 26.873598, NA
690.315, 26.873598, NA
690.338, 26.873598, NA
690.361, 26.873598, NA
690.385, 26.873598, NA
690.408, 26.873597, NA
690.431, 26.873597, NA
690.454, 26.873597, NA
690.477, 26.873597, NA
699.506, 26.873546, NA
699.529, 26.873546, NA
699.552, 26.873546, NA
699.575, 26.873545, NA
699.598, 26.873545, NA
699.621, 26.873545, NA
699.645, 26.873545, NA
699.668, 26.873545, NA
699.691, 26.873545, NA
699.714, 26.873545, NA
699.737, 26.873545, NA
699.760, 26.873544, NA
699.784, 26.873544, NA
699.807, 26.873544, NA
699.830, 26.873544, NA
699.853, 26.873544, NA
699.876, 26.873544, NA
699.899, 26.873544, NA
699.922, 26.873544, NA
699.946, 26.873543, NA
699.969, 26.873543, NA
699.992, 26.873543, NA
700.015, 26.873543, NA
700.038, 26.873543, NA
700.061, 26.873543, NA
700.084, 26.873543, NA
700.108, 26.873543, NA
700.131, 26.873542, NA
700.154, 26.873542, NA
700.177, 26.873542, NA
700.200, 26.873542, NA
700.223, 26.873542, NA
700.247, 26.873542, NA
700.270, 26.873542, NA
700.293, 26.873542, NA
700.316, 26.873542, NA
700.339, 26.873541, NA
700.362, 26.873541, NA
700.385, 26.873541, NA
700.409, 26.873541, NA
700.432, 26.873541, NA
700.455, 26.873541, NA
700.478, 26.873541, NA
709.507, 26.873513, NA
709.530, 26.873513, NA
709.553, 26.873513, NA
709.576, 26.873513, NA
709.599, 26.873513, NA
709.622, 26.873513, NA
709.646, 26.873513, NA
709.669, 26.873513, NA
709.692, 26.873513, NA
709.715, 26.873513, NA
709.738, 26.873513, NA
709.761, 26.873513, NA
709.784, 26.873513, NA
709.808, 26.873513, NA
709.831, 26.873513, NA
709.854, 26.873513, NA
709.877, 26.873513, NA
709.900, 26.873513, NA
709.923, 26.873513, NA
709.946, 26.873513, NA
709.970, 26.873513, NA
709.993, 26.873513, NA
710.016, 26.873513, NA
710.039, 26.873513, NA
710.062, 26.873513, NA
710.085, 26.873513, NA
710.109, 26.873513, NA
710.132, 26.873513, NA
710.155, 26.873513, NA
710.178, 26.873513, NA
710.201, 26.873513, NA
710.224, 26.873513, NA
710.247, 26.873513, NA
710.271, 26.873513, NA
710.294, 26.873513, NA
710.317, 26.873513, NA
710.340, 26.873513, NA
710.363, 26.873513, NA
710.386, 26.873513, NA
710.409, 26.873513, NA
710.433, 26.873513, NA
710.456, 26.873513, NA
710.479, 26.873513, NA
719.507, 26.873513, NA
719.531, 26.873513, NA
719.554, 26.873513, NA
719.577, 26.873513, NA
719.600, 26.873513, NA
719.623, 26.873513, NA
719.646, 26.873513, NA
719.670, 26.873513, NA
719.693, 26.873513, NA
719.716, 26.873513, NA
719.739, 26.873513, NA
719.762, 26.873513, NA
719.785, 26.873513, NA
719.808, 26.873513, NA
719.832, 26.873513, NA
719.855, 26.873513, NA
719.878, 26.873513, NA
719.901, 26.873513, NA
719.924, 26.873513, NA
719.947, 26.873513, NA
719.970, 26.873513, NA
719.994, 26.873513, NA
720.017, 26.873513, NA
720.040, 26.873513, NA
720.063, 26.873513, NA
720.086, 26.873513, NA
720.109, 26.873513, NA
720.133, 26.873513, NA
720.156, 26.873513, NA
720.179, 26.873513, NA
720.202, 26.873513, NA
720.225, 26.873513, NA
720.248, 26.873513, NA
720.271, 26.873513, NA
720.295, 26.873513, NA
720.318, 26.873513, NA
720.341, 26.873513, NA
720.364, 26.873513, NA
720.387, 26.873513, NA
720.410, 26.873513, NA
720.433, 26.873513, NA
720.457, 26.873513, NA
720.480, 26.873513, NA
729.508, 26.873513, NA
729.532, 26.873513, NA
729.555, 26.873513, NA
729.578, 26.873513, NA
729.601, 26.873513, NA
729.624, 26.873513, NA
729.647, 26.873513, NA
729.670, 26.873513, NA
729.694, 26.873513, NA
729.717, 26.873513, NA
729.740, 26.873513, NA
729.763, 26.873513, NA
729.786, 26.873513, NA
729.809, 26.873513, NA
729.832, 26.873513, NA
729.856, 26.873513, NA
729.879, 26.873513, NA
729.902, 26.873513, NA
729.925, 26.873513, NA
729.948, 26.873513, NA
729.971, 26.873513, NA
729.995, 26.873513, NA
730.018, 26.873513, NA
730.041, 26.873513, NA
730.064, 26.873513, NA
730.087, 26.873513, NA
730.110, 26.873513, NA
730.133, 26.873513, NA
730.157, 26.873513, NA
730.180, 26.873513, NA
730.203, 26.873513, NA
730.226, 26.873513, NA
730.249, 26.873513, NA
730.272, 26.873513, NA
730.295, 26.873513, NA
730.319, 26.873513, NA
730.342, 26.873513, NA
730.365, 26.873513, NA
730.388, 26.873513, NA
730.411, 26.873513, NA
730.434, 26.873513, NA
730.458, 26.873513, NA
730.481, 26.873513, NA
739.509, 26.873513, NA
739.532, 26.873513, NA
739.556, 26.873513, NA
739.579, 26.873513, NA
739.602, 26.873513, NA
739.625, 26.873513, NA
739.648, 26.873513, NA
739.671, 26.873513, NA
739.694, 26.873513, NA
739.718, 26.873513, NA
739.741, 26.873513, NA
739.764, 26.873513, NA
739.787, 26.873513, NA
739.810, 26.873513, NA
739.833, 26.873513, NA
739.856, 26.873513, NA
739.880, 26.873513, NA
739.903, 26.873513, NA
739.926, 26.873513, NA
739.949, 26.873513, NA
739.972, 26.873513, NA
739.995, 26.873513, NA
740.019, 26.873513, NA
740.042, 26.873513, NA
740.065, 26.873513, NA
740.088, 26.873513, NA
740.111, 26.873513, NA
740.134, 26.873513, NA
740.157, 26.873513, NA
740.181, 26.873513, NA
740.204, 26.873513, NA
740.227, 26.873513, NA
740.250, 26.873513, NA
740.273, 26.873513, NA
740.296, 26.873513, NA
740.319, 26.873513, NA
740.343, 26.873513, NA
740.366, 26.873513, NA
740.389, 26.873513, NA
740.412, 26.873513, NA
740.435, 26.873513, NA
740.458, 26.873513, NA
740.482, 26.873513, NA
749.510, 26.873513, NA
749.533, 26.873513, NA
