"Points:0","Points:1","Points:2","T","coords:0","coords:1","coords:2"
-1.210719347e-08,-0.001875429181,0.002833881183,314.036438,-1.210719347e-08,-0.001875429181,0.002833881183
-1.210719347e-08,-0.00200011651,0.002833889099,313.7869568,-1.210719347e-08,-0.00200011651,0.002833889099
-1.210719347e-08,-0.001949390164,0.00333572505,317.1647644,-1.210719347e-08,-0.001949390164,0.00333572505
-1.210719347e-08,-0.0006397691322,0.003335415386,316.3305054,-1.210719347e-08,-0.0006397691322,0.003335415386
-1.210719347e-08,-0.0004999476951,0.002833826467,313.7946777,-1.210719347e-08,-0.0004999476951,0.002833826467
-1.210719347e-08,-0.0006631811848,0.002833832987,312.807373,-1.210719347e-08,-0.0006631811848,0.002833832987
-1.210719347e-08,-0.0005000267993,0.003335352987,316.8588867,-1.210719347e-08,-0.0005000267993,0.003335352987
-1.210719347e-08,5.281769688e-08,0.002833834616,312.9624329,-1.210719347e-08,5.281769688e-08,0.002833834616
-1.210719347e-08,1.201297835e-07,0.003335526213,316.8600159,-1.210719347e-08,1.201297835e-07,0.003335526213
-1.210719347e-08,0.0005002331454,0.002833822276,313.4258728,-1.210719347e-08,0.0005002331454,0.002833822276
-1.210719347e-08,0.0005002593389,0.003335355548,316.8596802,-1.210719347e-08,0.0005002593389,0.003335355548
-1.210719347e-08,0.003426333191,0.003336098976,316.2780457,-1.210719347e-08,0.003426333191,0.003336098976
-1.210719347e-08,0.003499815706,0.002833999693,313.3937683,-1.210719347e-08,0.003499815706,0.002833999693
-1.210719347e-08,0.003089934122,0.002833982697,313.0316162,-1.210719347e-08,0.003089934122,0.002833982697
-1.210719347e-08,0.003500889987,0.003336099675,316.259552,-1.210719347e-08,0.003500889987,0.003336099675
-1.210719347e-08,0.004000334069,0.002834117739,313.1133118,-1.210719347e-08,0.004000334069,0.002834117739
-1.210719347e-08,0.004001429304,0.003292925889,315.1989136,-1.210719347e-08,0.004001429304,0.003292925889
-1.210719347e-08,0.004112049472,0.002834140789,313.7227173,-1.210719347e-08,0.004112049472,0.002834140789
-1.210719347e-08,0.005428303499,0.002834618557,312.6806335,-1.210719347e-08,0.005428303499,0.002834618557
-1.210719347e-08,0.005502623972,0.002916306257,315.0062866,-1.210719347e-08,0.005502623972,0.002916306257
-1.210719347e-08,0.005502091255,0.002834655344,313.578125,-1.210719347e-08,0.005502091255,0.002834655344
-1.210719347e-08,0.006003761664,0.002835075604,312.5779724,-1.210719347e-08,0.006003761664,0.002835075604
-1.210719347e-08,0.006005007774,0.002955589443,314.890564,-1.210719347e-08,0.006005007774,0.002955589443
-1.210719347e-08,0.006132529117,0.002835222753,313.4353027,-1.210719347e-08,0.006132529117,0.002835222753
-1.210719347e-08,-0.008611405268,0.00445406884,314.6166382,-1.210719347e-08,-0.008611405268,0.00445406884
-1.210719347e-08,-0.009109565988,0.00394380698,313.3628235,-1.210719347e-08,-0.009109565988,0.00394380698
-1.210719347e-08,-0.009109395556,0.004006763455,312.9685364,-1.210719347e-08,-0.009109395556,0.004006763455
-1.210719347e-08,-0.008591393009,0.004453388508,315.5147705,-1.210719347e-08,-0.008591393009,0.004453388508
-1.210719347e-08,-0.00859087985,0.003922372591,314.8358154,-1.210719347e-08,-0.00859087985,0.003922372591
-1.210719347e-08,-0.007050106302,0.004915348254,320.880249,-1.210719347e-08,-0.007050106302,0.004915348254
-1.210719347e-08,-0.007949636318,0.004955011886,318.7518921,-1.210719347e-08,-0.007949636318,0.004955011886
-1.210719347e-08,-0.007034744136,0.003991947044,318.8561401,-1.210719347e-08,-0.007034744136,0.003991947044
-1.210719347e-08,-0.008007269353,0.003961354028,316.163208,-1.210719347e-08,-0.008007269353,0.003961354028
-1.210719347e-08,-0.007545254659,0.003868187545,317.6386719,-1.210719347e-08,-0.007545254659,0.003868187545
-1.210719347e-08,-0.008080608211,0.004440245684,317.7027893,-1.210719347e-08,-0.008080608211,0.004440245684
-1.210719347e-08,-0.006030017976,0.00488805864,322.3762207,-1.210719347e-08,-0.006030017976,0.00488805864
-1.210719347e-08,-0.006015290506,0.003981557675,319.6625061,-1.210719347e-08,-0.006015290506,0.003981557675
-1.210719347e-08,-0.006520846393,0.003856837982,318.4684448,-1.210719347e-08,-0.006520846393,0.003856837982
-1.210719347e-08,-0.005508784205,0.003849997651,318.6361084,-1.210719347e-08,-0.005508784205,0.003849997651
-1.210719347e-08,-0.005548237357,0.003860246856,320.1555176,-1.210719347e-08,-0.005548237357,0.003860246856
