time_s,delta_t_s,step_id,t_eff_k,alpha,q_raw_w,q_target_w,q_applied_w,source_sum_openfoam_w
79.699999999999747,0.10000000000000001,797,309.18850941347563,1,31.88425949429924,31.88425949429924,31.88425949429924,31.88425949429924
79.799999999999741,0.10000000000000001,798,309.19400271759417,1,31.889513196218342,31.889513196218342,31.889513196218342,31.889513196218342
79.899999999999736,0.10000000000000001,799,309.19948657581261,1,31.894644345168139,31.894644345168139,31.894644345168139,31.894644345168139
79.99999999999973,0.10000000000000001,800,309.20496082215607,1,31.899378443046498,31.899378443046498,31.899378443046498,31.899378443046498
80.099999999999724,0.10000000000000001,801,309.2104248500055,1,31.904009975562946,31.904009975562946,31.904009975562946,31.904009975562946
80.199999999999719,0.10000000000000001,802,309.2158785520993,1,31.908641198176916,31.908641198176916,31.908641198176916,31.908641198176916
80.299999999999713,0.10000000000000001,803,309.22132198752035,1,31.91327320367159,31.91327320367159,31.91327320367159,31.91327320367159
80.399999999999707,0.10000000000000001,804,309.2267552112624,1,31.917893892066658,31.917893892066658,31.917893892066658,31.917893892066658
80.499999999999702,0.10000000000000001,805,309.23217825423689,1,31.922502838865249,31.922502838865249,31.922502838865249,31.922502838865249
80.599999999999696,0.10000000000000001,806,309.23759114454703,1,31.927102651783432,31.927102651783432,31.927102651783432,31.927102651783432
80.69999999999969,0.10000000000000001,807,309.24299391299058,1,31.931659938047915,31.931659938047915,31.931659938047915,31.931659938047915
80.799999999999685,0.10000000000000001,808,309.24838653306898,1,31.936196619505971,31.936196619505971,31.936196619505971,31.936196619505971
80.899999999999679,0.10000000000000001,809,309.25376901361409,1,31.940658894401949,31.940658894401949,31.940658894401949,31.940658894401949
80.999999999999673,0.10000000000000001,810,309.25914127081523,1,31.945073049637536,31.945073049637536,31.945073049637536,31.945073049637536
81.099999999999667,0.10000000000000001,811,309.26450326507842,1,31.949120776447426,31.949120776447426,31.949120776447426,31.949120776447426
81.199999999999662,0.10000000000000001,812,309.26985442936467,1,31.953193427549554,31.953193427549554,31.953193427549554,31.953193427549554
81.299999999999656,0.10000000000000001,813,309.27519485412762,1,31.957325917760386,31.957325917760386,31.957325917760386,31.957325917760386
81.39999999999965,0.10000000000000001,814,309.28052468506456,1,31.961487645951824,31.961487645951824,31.961487645951824,31.961487645951824
81.499999999999645,0.10000000000000001,815,309.28584401271866,1,31.96571261608894,31.96571261608894,31.96571261608894,31.96571261608894
